ID,Player Name,Position,Team Name,Value,total_points,minutes,points_per_minute,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts,8_xMins,8_Pts
242,Tsimikas,DEF,Liverpool,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.111,7.0,0.32299999999999995,7.0,0.37200000000000005,8.0,0.375,11.0,0.63,9.0,0.501,11.0,0.297
243,Wijnaldum,MID,Liverpool,5.5,107.0,2933.0,0.036481418,30.0,1.306,33.0,1.1840000000000002,30.0,1.1840000000000002,33.0,1.41,33.0,1.295,34.0,1.4480000000000002,33.0,1.4509999999999998,32.0,1.0759999999999998
244,Henderson,MID,Liverpool,5.5,116.0,2234.0,0.051924799,79.0,3.388,75.0,2.539,75.0,2.867,73.0,3.1039999999999996,74.0,2.824,71.0,3.03,73.0,3.225,69.0,2.1719999999999997
245,Adrián,GK,Liverpool,4.5,27.0,873.0,0.0,0.0,0.0,1.0,0.039,2.0,0.086,2.0,0.094,2.0,0.08800000000000001,2.0,0.10099999999999999,4.0,0.192,2.0,0.071
246,Matip,DEF,Liverpool,5.5,39.0,703.0,0.0,12.0,0.583,17.0,0.5479999999999999,20.0,0.8220000000000001,21.0,0.998,23.0,0.966,24.0,1.256,22.0,1.093,29.0,0.6559999999999999
247,Shaqiri,MID,Liverpool,6.5,15.0,181.0,0.0,3.0,0.207,4.0,0.213,4.0,0.245,5.0,0.34700000000000003,4.0,0.24,5.0,0.332,6.0,0.43799999999999994,6.0,0.292
248,Chamberlain,MID,Liverpool,6.5,76.0,1475.0,0.05152542400000001,1.0,0.055999999999999994,12.0,0.5329999999999999,22.0,1.0859999999999999,19.0,1.044,20.0,0.982,21.0,1.126,20.0,1.1420000000000001,22.0,0.895
249,Firmino,FWD,Liverpool,9.5,155.0,2985.0,0.051926297999999996,69.0,4.939,66.0,3.616,64.0,4.039,66.0,4.718,65.0,4.024,66.0,4.47,64.0,4.8389999999999995,62.0,3.115
250,van Dijk,DEF,Liverpool,6.5,178.0,3420.0,0.052046784000000006,88.0,4.6819999999999995,85.0,2.946,82.0,3.66,83.0,4.32,80.0,3.645,80.0,4.539,80.0,4.372,78.0,1.876
251,Mané,MID,Liverpool,12.0,221.0,2745.0,0.080510018,78.0,6.382999999999999,74.0,4.38,73.0,5.136,73.0,5.935,74.0,5.118,73.0,5.683,69.0,5.962999999999999,70.0,3.66
252,Alisson,GK,Liverpool,6.0,122.0,2543.0,0.047974833,89.0,4.268,88.0,3.534,87.0,3.822,87.0,4.109,87.0,3.885,87.0,4.437,85.0,4.103,87.0,3.1839999999999997
253,Fabinho,MID,Liverpool,5.5,77.0,2073.0,0.037144235,76.0,2.628,68.0,1.925,67.0,2.122,69.0,2.346,70.0,2.1959999999999997,66.0,2.315,66.0,2.333,69.0,1.7830000000000001
254,Salah,MID,Liverpool,12.0,233.0,2879.0,0.080930879,80.0,7.347,76.0,5.075,73.0,5.765,74.0,6.777,73.0,5.664,73.0,6.371,72.0,6.978,69.0,4.065
255,Robertson,DEF,Liverpool,7.0,181.0,3111.0,0.058180649,87.0,5.377999999999999,84.0,3.366,81.0,4.188,81.0,4.935,81.0,4.27,79.0,5.138,78.0,5.007,79.0,2.25
256,Origi,FWD,Liverpool,5.5,65.0,699.0,0.0,20.0,1.443,21.0,1.203,23.0,1.48,21.0,1.511,21.0,1.3330000000000002,21.0,1.436,22.0,1.651,24.0,1.256
257,Harry Wilson,MID,Liverpool,5.5,91.0,1637.0,0.055589493,3.0,0.198,4.0,0.20600000000000002,2.0,0.11699999999999999,5.0,0.33299999999999996,4.0,0.231,4.0,0.255,4.0,0.275,5.0,0.235
258,Minamino,MID,Liverpool,6.5,11.0,241.0,0.0,13.0,0.9470000000000001,15.0,0.7440000000000001,17.0,0.953,14.0,0.877,15.0,0.83,16.0,0.968,20.0,1.305,18.0,0.8109999999999999
259,Alexander-Arnold,DEF,Liverpool,7.5,210.0,3173.0,0.06618342299999999,87.0,5.481,83.0,3.343,83.0,4.331,79.0,4.854,81.0,4.289,80.0,5.244,80.0,5.195,77.0,2.1830000000000003
260,Gomez,DEF,Liverpool,5.5,93.0,1999.0,0.046523262,79.0,3.515,75.0,2.184,76.0,2.853,75.0,3.266,74.0,2.8480000000000003,72.0,3.51,75.0,3.417,71.0,1.403
261,Keita,MID,Liverpool,5.5,52.0,806.0,0.0,60.0,2.835,59.0,2.209,55.0,2.353,54.0,2.562,54.0,2.301,53.0,2.501,53.0,2.6180000000000003,51.0,1.7819999999999998
262,Brewster,FWD,Liverpool,4.5,0.0,0.0,0.0,1.0,0.065,2.0,0.122,4.0,0.275,4.0,0.309,4.0,0.271,4.0,0.292,5.0,0.401,6.0,0.335
263,Jones,MID,Liverpool,4.5,13.0,121.0,0.0,4.0,0.23399999999999999,5.0,0.21899999999999997,5.0,0.243,7.0,0.375,6.0,0.289,8.0,0.419,7.0,0.389,8.0,0.324
264,Williams,DEF,Liverpool,4.0,14.0,228.0,0.0,3.0,0.147,8.0,0.252,7.0,0.276,10.0,0.45399999999999996,9.0,0.363,9.0,0.449,10.0,0.474,11.0,0.247
265,Elliott,MID,Liverpool,4.5,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266,Fernandinho,DEF,Man City,5.5,76.0,2394.0,0.031746032,0.0,0.0,33.0,1.443,34.0,1.571,38.0,1.795,37.0,1.581,35.0,1.67,37.0,1.8519999999999999,38.0,1.234
267,Bravo,GK,Man City,4.5,11.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,Agüero,FWD,Man City,10.5,132.0,1449.0,0.091097308,0.0,0.0,51.0,3.605,53.0,4.205,51.0,4.087,52.0,4.01,50.0,4.289,49.0,3.763,49.0,3.2880000000000003
269,Otamendi,DEF,Man City,5.0,82.0,1710.0,0.04795321599999999,0.0,0.0,20.0,0.885,19.0,0.894,22.0,1.053,19.0,0.826,20.0,0.9690000000000001,26.0,1.3219999999999998,23.0,0.758
270,Walker,DEF,Man City,6.0,114.0,2392.0,0.047658862999999996,0.0,0.0,75.0,3.34,74.0,3.467,72.0,3.45,70.0,3.04,71.0,3.431,71.0,3.6069999999999998,69.0,2.287
271,Gündogan,MID,Man City,5.5,65.0,2012.0,0.032306163,0.0,0.0,45.0,1.837,44.0,1.943,42.0,1.87,45.0,1.925,45.0,2.072,49.0,2.151,44.0,1.6740000000000002
272,De Bruyne,MID,Man City,11.5,251.0,2790.0,0.089964158,0.0,0.0,79.0,5.109,75.0,5.432,74.0,5.372999999999999,73.0,5.107,72.0,5.603,70.0,4.988,71.0,4.191
273,Stones,DEF,Man City,5.0,34.0,1118.0,0.030411449,0.0,0.0,18.0,0.7859999999999999,20.0,0.912,21.0,0.9790000000000001,22.0,0.9359999999999999,19.0,0.889,22.0,1.0859999999999999,22.0,0.732
274,Mendy,DEF,Man City,6.0,74.0,1491.0,0.04963112,0.0,0.0,37.0,1.69,38.0,1.8330000000000002,37.0,1.8230000000000002,38.0,1.704,39.0,1.943,37.0,1.9280000000000002,41.0,1.3969999999999998
275,Mahrez,MID,Man City,8.5,175.0,1934.0,0.090486039,0.0,0.0,51.0,3.5260000000000002,48.0,3.701,46.0,3.582,46.0,3.4330000000000003,45.0,3.7289999999999996,48.0,3.6260000000000003,48.0,3.073
276,Sterling,MID,Man City,11.5,204.0,2651.0,0.076952094,0.0,0.0,76.0,5.249,75.0,5.834,73.0,5.7410000000000005,72.0,5.401,70.0,5.89,73.0,5.5520000000000005,71.0,4.522
277,Cancelo,DEF,Man City,5.5,45.0,1205.0,0.037344398,0.0,0.0,45.0,2.053,42.0,2.037,40.0,1.9809999999999999,41.0,1.851,44.0,2.2119999999999997,44.0,2.2969999999999997,45.0,1.53
278,Ederson,GK,Man City,6.0,133.0,3071.0,0.043308369000000006,0.0,0.0,88.0,3.951,88.0,3.992,87.0,4.011,87.0,3.787,86.0,3.932,85.0,4.11,85.0,3.323
279,Aké,DEF,Man City,5.5,79.0,2503.0,0.031562125,0.0,0.0,20.0,1.037,21.0,1.159,20.0,1.126,22.0,1.138,24.0,1.38,22.0,1.296,21.0,0.846
280,Laporte,DEF,Man City,6.0,63.0,1096.0,0.057481752000000004,0.0,0.0,72.0,3.366,71.0,3.517,68.0,3.443,70.0,3.227,68.0,3.488,66.0,3.529,68.0,2.366
281,Bernardo Silva,MID,Man City,7.5,116.0,2021.0,0.057397328,0.0,0.0,37.0,1.943,51.0,2.944,54.0,3.122,54.0,3.017,55.0,3.261,51.0,2.853,54.0,2.622
282,Jesus,FWD,Man City,9.5,146.0,2018.0,0.07234886,0.0,0.0,39.0,2.648,38.0,2.9010000000000002,38.0,2.918,40.0,2.951,42.0,3.426,41.0,3.0039999999999996,42.0,2.685
283,Zinchenko,DEF,Man City,5.5,49.0,1271.0,0.038552321,0.0,0.0,21.0,0.981,22.0,1.083,26.0,1.31,27.0,1.246,22.0,1.12,23.0,1.217,19.0,0.679
284,Foden,MID,Man City,6.5,69.0,888.0,0.0,0.0,0.0,36.0,2.279,34.0,2.339,35.0,2.4930000000000003,34.0,2.325,35.0,2.612,36.0,2.488,39.0,2.285
285,Doyle,MID,Man City,4.5,1.0,15.0,0.0,0.0,0.0,1.0,0.051,1.0,0.055999999999999994,1.0,0.055999999999999994,1.0,0.054000000000000006,2.0,0.11699999999999999,4.0,0.21899999999999997,3.0,0.145
286,Rodrigo,MID,Man City,5.5,92.0,2480.0,0.037096774,0.0,0.0,73.0,2.464,72.0,2.535,70.0,2.51,69.0,2.385,71.0,2.589,66.0,2.392,67.0,2.109
287,Torres,MID,Man City,7.0,0.0,0.0,0.0,0.0,0.0,22.0,1.235,21.0,1.298,24.0,1.493,24.0,1.4340000000000002,25.0,1.641,23.0,1.3869999999999998,22.0,1.146
288,Garcia,DEF,Man City,5.0,38.0,790.0,0.0,0.0,0.0,36.0,1.709,36.0,1.8019999999999998,36.0,1.841,32.0,1.496,36.0,1.8630000000000002,35.0,1.8840000000000001,34.0,1.225
289,Romero,GK,Man Utd,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,Mata,MID,Man Utd,6.0,38.0,747.0,0.0,0.0,0.0,9.0,0.574,10.0,0.555,11.0,0.593,12.0,0.669,12.0,0.604,13.0,0.6920000000000001,14.0,0.737
291,de Gea,GK,Man Utd,5.5,143.0,3420.0,0.041812865,0.0,0.0,80.0,3.822,80.0,3.594,79.0,3.3360000000000003,81.0,3.738,79.0,3.1239999999999997,80.0,3.3,80.0,3.3569999999999998
292,Smalling,DEF,Man Utd,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.149,6.0,0.266,7.0,0.278,8.0,0.37,10.0,0.34,11.0,0.419,8.0,0.314
293,Ighalo,FWD,Man Utd,6.5,11.0,92.0,0.0,0.0,0.0,12.0,0.846,10.0,0.612,11.0,0.653,12.0,0.733,13.0,0.73,13.0,0.767,12.0,0.6990000000000001
294,Rojo,DEF,Man Utd,5.0,3.0,121.0,0.0,0.0,0.0,0.0,0.0,2.0,0.084,1.0,0.038,2.0,0.08800000000000001,3.0,0.096,4.0,0.14400000000000002,2.0,0.07400000000000001
295,Matic,MID,Man Utd,5.0,55.0,1578.0,0.034854246,0.0,0.0,53.0,1.915,52.0,1.73,48.0,1.546,49.0,1.6569999999999998,50.0,1.521,51.0,1.6130000000000002,48.0,1.5219999999999998
296,Pogba,MID,Man Utd,8.0,51.0,1202.0,0.042429285,0.0,0.0,62.0,2.9389999999999996,59.0,2.476,59.0,2.367,60.0,2.5469999999999997,59.0,2.211,61.0,2.417,60.0,2.366
297,Jones,DEF,Man Utd,5.0,2.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.040999999999999995,1.0,0.047,2.0,0.07,3.0,0.11800000000000001,3.0,0.12
298,Maguire,DEF,Man Utd,5.5,123.0,3420.0,0.035964912,0.0,0.0,84.0,4.525,81.0,3.8080000000000003,79.0,3.29,80.0,3.931,76.0,2.6660000000000004,77.0,3.077,76.0,3.1069999999999998
299,Fred,MID,Man Utd,5.5,50.0,2157.0,0.023180343,0.0,0.0,36.0,1.6019999999999999,35.0,1.393,41.0,1.557,40.0,1.6030000000000002,36.0,1.291,41.0,1.544,40.0,1.495
300,Shaw,DEF,Man Utd,5.0,67.0,1730.0,0.038728324,0.0,0.0,77.0,4.275,76.0,3.639,74.0,3.1319999999999997,73.0,3.657,70.0,2.469,72.0,2.9210000000000003,71.0,2.928
301,Lingard,MID,Man Utd,6.0,32.0,923.0,0.0,0.0,0.0,7.0,0.43799999999999994,8.0,0.43200000000000005,10.0,0.523,9.0,0.489,11.0,0.5379999999999999,9.0,0.466,12.0,0.614
302,Fernandes,MID,Man Utd,10.5,117.0,1187.0,0.098567818,0.0,0.0,76.0,6.312,74.0,5.118,75.0,4.928999999999999,70.0,4.9,71.0,4.283,68.0,4.468,68.0,4.408
303,Martial,FWD,Man Utd,9.0,169.0,2625.0,0.064380952,0.0,0.0,75.0,5.425,76.0,4.617,73.0,4.306,71.0,4.359,70.0,3.885,71.0,4.188,70.0,4.063
304,Pereira,MID,Man Utd,5.0,60.0,1478.0,0.040595399,0.0,0.0,2.0,0.11900000000000001,4.0,0.205,3.0,0.14800000000000002,4.0,0.20600000000000002,4.0,0.185,4.0,0.195,4.0,0.193
305,Henderson,GK,Man Utd,5.5,160.0,3240.0,0.04938271599999999,0.0,0.0,9.0,0.434,9.0,0.409,9.0,0.385,8.0,0.374,10.0,0.401,9.0,0.375,8.0,0.34
306,Rashford,MID,Man Utd,9.5,203.0,2645.0,0.076748582,0.0,0.0,77.0,6.222,77.0,5.1979999999999995,75.0,4.8389999999999995,76.0,5.188,73.0,4.325,72.0,4.622,72.0,4.56
307,Tuanzebe,DEF,Man Utd,4.5,7.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,Lindelöf,DEF,Man Utd,5.0,116.0,3092.0,0.037516171,0.0,0.0,78.0,3.7119999999999997,74.0,3.112,74.0,2.745,76.0,3.36,74.0,2.3,68.0,2.407,72.0,2.6319999999999997
309,McTominay,MID,Man Utd,5.0,74.0,1765.0,0.041926346,0.0,0.0,9.0,0.4,10.0,0.401,11.0,0.426,10.0,0.40399999999999997,11.0,0.40299999999999997,13.0,0.5,13.0,0.495
310,Bailly,DEF,Man Utd,5.0,9.0,148.0,0.0,0.0,0.0,14.0,0.72,17.0,0.763,18.0,0.718,16.0,0.7490000000000001,19.0,0.64,24.0,0.9159999999999999,24.0,0.938
311,James,MID,Man Utd,6.5,95.0,2281.0,0.0416484,0.0,0.0,19.0,1.109,20.0,1.0170000000000001,22.0,1.077,21.0,1.077,23.0,1.0590000000000002,24.0,1.166,24.0,1.151
312,Fosu-Mensah,DEF,Man Utd,4.5,7.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047,0.0,0.0,1.0,0.039,0.0,0.0
313,Wan-Bissaka,DEF,Man Utd,5.5,127.0,3070.0,0.041368077999999996,0.0,0.0,85.0,4.524,83.0,3.855,82.0,3.377,80.0,3.886,80.0,2.765,78.0,3.074,78.0,3.1489999999999996
314,Dalot,DEF,Man Utd,5.0,4.0,65.0,0.0,0.0,0.0,2.0,0.115,3.0,0.149,4.0,0.17800000000000002,5.0,0.259,4.0,0.153,3.0,0.129,6.0,0.26
315,Greenwood,MID,Man Utd,7.5,119.0,1303.0,0.091327705,0.0,0.0,67.0,4.4,66.0,3.728,62.0,3.363,64.0,3.6239999999999997,62.0,3.111,62.0,3.3139999999999996,61.0,3.233
316,Chong,MID,Man Utd,4.5,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Garner,MID,Man Utd,4.5,1.0,8.0,0.0,0.0,0.0,1.0,0.054000000000000006,0.0,0.0,1.0,0.046,1.0,0.048,1.0,0.043,1.0,0.045,1.0,0.045
318,Williams,DEF,Man Utd,4.5,51.0,1003.0,0.050847458,0.0,0.0,11.0,0.598,11.0,0.517,13.0,0.544,14.0,0.687,14.0,0.493,14.0,0.563,15.0,0.613
319,Mengi,DEF,Man Utd,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,0.0,0.0,1.0,0.04
495,van de Beek,MID,Man Utd,7.0,0.0,0.0,0.0,0.0,0.0,27.0,1.639,32.0,1.685,30.0,1.53,31.0,1.6480000000000001,33.0,1.571,28.0,1.415,31.0,1.5490000000000002
320,Carroll,FWD,Newcastle,5.5,34.0,617.0,0.0,10.0,0.532,11.0,0.613,12.0,0.552,13.0,0.753,13.0,0.602,16.0,0.723,15.0,0.779,14.0,0.703
321,Shelvey,MID,Newcastle,5.5,105.0,2118.0,0.049575071,43.0,1.6680000000000001,55.0,2.2,53.0,1.817,54.0,2.279,53.0,1.818,51.0,1.774,51.0,1.9280000000000002,54.0,1.979
322,Ritchie,MID,Newcastle,5.0,54.0,1312.0,0.041158537,5.0,0.21,23.0,1.0070000000000001,35.0,1.295,35.0,1.62,32.0,1.199,34.0,1.278,34.0,1.4069999999999998,34.0,1.364
323,Fernández,DEF,Newcastle,5.0,102.0,2617.0,0.038975927,87.0,2.6310000000000002,80.0,3.16,79.0,1.936,73.0,3.0389999999999997,72.0,1.63,72.0,2.0469999999999997,71.0,2.302,73.0,2.186
324,Clark,DEF,Newcastle,4.5,49.0,1186.0,0.041315346,0.0,0.0,8.0,0.33399999999999996,14.0,0.369,18.0,0.7879999999999999,21.0,0.511,19.0,0.569,19.0,0.65,19.0,0.603
325,Darlow,GK,Newcastle,5.0,0.0,0.0,0.0,84.0,3.2260000000000004,81.0,3.4619999999999997,82.0,3.0039999999999996,82.0,3.582,40.0,1.4469999999999998,21.0,0.8029999999999999,2.0,0.079,3.0,0.11599999999999999
326,Dubravka,GK,Newcastle,5.0,143.0,3420.0,0.041812865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.545,66.0,2.565,87.0,3.5010000000000003,86.0,3.391
327,Lejeune,DEF,Newcastle,4.5,24.0,440.0,0.0,9.0,0.29,7.0,0.281,3.0,0.079,2.0,0.084,3.0,0.07400000000000001,3.0,0.08900000000000001,4.0,0.134,4.0,0.125
328,Lascelles,DEF,Newcastle,4.5,73.0,2076.0,0.035163776,87.0,2.46,82.0,3.009,81.0,1.8630000000000002,80.0,3.0989999999999998,76.0,1.601,76.0,2.046,75.0,2.282,73.0,2.056
329,Gayle,FWD,Newcastle,6.0,58.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,Atsu,MID,Newcastle,5.5,37.0,738.0,0.0,2.0,0.08199999999999999,2.0,0.085,2.0,0.075,3.0,0.133,2.0,0.075,3.0,0.113,3.0,0.121,2.0,0.079
331,Dummett,DEF,Newcastle,4.5,44.0,1227.0,0.035859821,0.0,0.0,12.0,0.46799999999999997,16.0,0.405,22.0,0.904,26.0,0.603,24.0,0.695,25.0,0.812,26.0,0.7859999999999999
332,Manquillo,DEF,Newcastle,4.5,65.0,1597.0,0.040701315,34.0,0.988,34.0,1.268,28.0,0.6759999999999999,34.0,1.3359999999999999,37.0,0.8170000000000001,33.0,0.92,30.0,0.937,36.0,1.044
333,Krafth,DEF,Newcastle,4.5,37.0,1015.0,0.036453202000000004,50.0,1.589,45.0,1.835,40.0,1.046,38.0,1.6280000000000001,34.0,0.82,39.0,1.171,39.0,1.3130000000000002,37.0,1.16
334,Schär,DEF,Newcastle,5.0,55.0,1669.0,0.032953865,1.0,0.031,16.0,0.631,22.0,0.546,26.0,1.0859999999999999,31.0,0.71,30.0,0.8540000000000001,29.0,0.946,29.0,0.873
335,Yedlin,DEF,Newcastle,4.5,26.0,934.0,0.0,46.0,1.435,41.0,1.601,44.0,1.092,40.0,1.6380000000000001,42.0,0.965,43.0,1.225,45.0,1.456,43.0,1.2890000000000001
336,Hayden,MID,Newcastle,5.0,73.0,2220.0,0.032882882999999995,55.0,1.7630000000000001,49.0,1.661,46.0,1.364,43.0,1.517,47.0,1.395,45.0,1.3559999999999999,50.0,1.604,46.0,1.4409999999999998
337,Aarons,MID,Newcastle,5.0,0.0,0.0,0.0,3.0,0.12,3.0,0.12300000000000001,3.0,0.109,3.0,0.129,4.0,0.146,3.0,0.109,3.0,0.11800000000000001,4.0,0.153
338,Saint-Maximin,MID,Newcastle,5.5,92.0,1860.0,0.049462365999999994,66.0,2.673,63.0,2.681,57.0,2.086,59.0,2.659,57.0,2.083,56.0,2.077,56.0,2.279,58.0,2.276
339,Almirón,MID,Newcastle,6.0,109.0,3020.0,0.036092715,67.0,2.909,62.0,2.88,64.0,2.4419999999999997,64.0,3.097,60.0,2.306,62.0,2.396,59.0,2.55,60.0,2.49
340,Joelinton,FWD,Newcastle,6.0,78.0,2678.0,0.029126213999999997,23.0,1.05,23.0,1.087,22.0,0.893,21.0,1.038,26.0,1.056,24.0,0.963,28.0,1.2429999999999999,24.0,1.041
341,Muto,FWD,Newcastle,5.0,9.0,207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.042,1.0,0.040999999999999995
342,Watts,DEF,Newcastle,4.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,Sean Longstaff,MID,Newcastle,5.0,44.0,1370.0,0.032116788,44.0,1.537,37.0,1.324,39.0,1.239,37.0,1.358,34.0,1.085,36.0,1.16,33.0,1.135,37.0,1.235
485,Hendrick,MID,Newcastle,5.0,67.0,1930.0,0.034715026,33.0,1.205,29.0,1.097,24.0,0.8109999999999999,25.0,0.977,28.0,0.9359999999999999,28.0,0.945,27.0,0.976,27.0,0.9520000000000001
487,Matty Longstaff,MID,Newcastle,5.0,27.0,572.0,0.0,1.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.034,0.0,0.0,1.0,0.037000000000000005,0.0,0.0
488,Gillespie,GK,Newcastle,4.5,0.0,0.0,0.0,5.0,0.192,8.0,0.34299999999999997,7.0,0.257,7.0,0.306,6.0,0.217,2.0,0.076,0.0,0.0,0.0,0.0
497,Murphy,MID,Newcastle,5.0,0.0,0.0,0.0,8.0,0.364,7.0,0.33799999999999997,7.0,0.29,7.0,0.35100000000000003,6.0,0.249,7.0,0.29100000000000004,8.0,0.363,8.0,0.353
506,Wilson,FWD,Newcastle,6.5,116.0,2906.0,0.039917412,81.0,3.7510000000000003,78.0,3.7489999999999997,77.0,3.062,74.0,3.758,74.0,2.984,73.0,2.9139999999999997,70.0,3.2239999999999998,73.0,3.233
507,Fraser,MID,Newcastle,6.0,73.0,2061.0,0.035419699,65.0,2.677,59.0,2.577,56.0,2.0869999999999997,58.0,2.657,52.0,1.945,53.0,2.006,52.0,2.16,51.0,2.0540000000000003
513,Lewis,DEF,Newcastle,4.5,48.0,2301.0,0.020860495,68.0,1.9569999999999999,62.0,2.281,63.0,1.4880000000000002,56.0,2.173,55.0,1.193,57.0,1.57,58.0,1.788,54.0,1.5530000000000002
343,Sharp,FWD,Sheffield Utd,6.0,57.0,1037.0,0.054966249,49.0,2.213,48.0,2.458,43.0,2.221,44.0,1.883,45.0,2.557,46.0,1.7590000000000001,45.0,1.8019999999999998,48.0,1.9269999999999998
344,McGoldrick,FWD,Sheffield Utd,5.5,65.0,1810.0,0.035911602,46.0,2.011,47.0,2.306,51.0,2.4859999999999998,51.0,2.0709999999999997,49.0,2.648,51.0,1.8730000000000002,50.0,1.925,49.0,1.913
345,Basham,DEF,Sheffield Utd,5.0,123.0,3242.0,0.037939543,83.0,2.815,80.0,2.673,80.0,2.931,76.0,1.79,79.0,3.53,78.0,1.188,76.0,1.115,73.0,1.4480000000000002
346,Fleck,MID,Sheffield Utd,6.0,101.0,2515.0,0.040159046000000004,64.0,2.1790000000000003,60.0,2.2030000000000003,60.0,2.2359999999999998,57.0,1.8359999999999999,60.0,2.488,59.0,1.7209999999999999,60.0,1.795,60.0,1.84
347,Stevens,DEF,Sheffield Utd,5.5,142.0,3345.0,0.04245142,87.0,3.378,85.0,3.4139999999999997,84.0,3.642,80.0,2.24,81.0,4.215,79.0,1.4809999999999999,80.0,1.475,79.0,1.875
348,Moore,GK,Sheffield Utd,4.5,3.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043,0.0,0.0,1.0,0.047,1.0,0.035,2.0,0.07,2.0,0.071
349,Norwood,MID,Sheffield Utd,5.0,98.0,3089.0,0.031725478,80.0,2.784,75.0,2.806,74.0,2.8139999999999996,72.0,2.332,71.0,3.057,71.0,2.082,70.0,2.1180000000000003,71.0,2.201
350,Foderingham,GK,Sheffield Utd,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.037000000000000005,0.0,0.0,1.0,0.035,1.0,0.035,1.0,0.036000000000000004
351,Baldock,DEF,Sheffield Utd,5.5,142.0,3420.0,0.041520468,88.0,3.071,84.0,2.95,85.0,3.245,82.0,2.031,81.0,3.742,83.0,1.351,77.0,1.2229999999999999,79.0,1.6569999999999998
352,Jack Robinson,DEF,Sheffield Utd,4.5,14.0,504.0,0.0,15.0,0.51,20.0,0.672,21.0,0.767,28.0,0.6809999999999999,26.0,1.1440000000000001,27.0,0.44299999999999995,30.0,0.473,31.0,0.642
353,Egan,DEF,Sheffield Utd,5.0,133.0,3187.0,0.041732036,88.0,3.2739999999999996,85.0,3.197,84.0,3.467,83.0,2.213,83.0,4.093999999999999,80.0,1.432,79.0,1.3780000000000001,76.0,1.7280000000000002
354,O'Connell,DEF,Sheffield Utd,5.0,111.0,2915.0,0.038078902000000005,82.0,2.937,82.0,2.932,81.0,3.157,78.0,1.992,77.0,3.6060000000000003,76.0,1.3019999999999998,77.0,1.273,78.0,1.692
355,Lundstram,MID,Sheffield Utd,5.5,117.0,2452.0,0.04771615,48.0,1.85,42.0,1.751,41.0,1.74,44.0,1.591,42.0,1.975,45.0,1.475,44.0,1.4869999999999999,46.0,1.584
356,Osborn,MID,Sheffield Utd,5.0,19.0,590.0,0.0,31.0,1.112,28.0,1.045,28.0,1.057,32.0,1.07,31.0,1.264,29.0,0.9079999999999999,34.0,1.073,32.0,1.035
357,McBurnie,FWD,Sheffield Utd,6.0,86.0,2105.0,0.040855107,72.0,2.858,70.0,3.176,69.0,3.139,70.0,2.641,69.0,3.452,65.0,2.256,67.0,2.408,64.0,2.345
359,Mousset,FWD,Sheffield Utd,6.0,84.0,1223.0,0.068683565,11.0,0.563,12.0,0.6890000000000001,13.0,0.754,12.0,0.575,13.0,0.8190000000000001,14.0,0.604,14.0,0.627,16.0,0.723
360,Berge,MID,Sheffield Utd,5.0,40.0,943.0,0.0,43.0,1.4669999999999999,64.0,2.287,66.0,2.377,66.0,2.1069999999999998,67.0,2.6189999999999998,65.0,1.9240000000000002,64.0,1.926,62.0,1.926
424,Burke,MID,Sheffield Utd,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.035,0.0,0.0,2.0,0.066,2.0,0.067,2.0,0.068
